movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,avg_rating
4067,Untamed Heart,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0697674418604652
4068,Sugar & Spice,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.840909090909091
4069,"Wedding Planner, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8354430379746836
4070,Amy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
4072,Faithless (Trolösa),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.9285714285714284
4073,"Invisible Circus, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.357142857142857
4074,"Legend of Rita, The (Stille nach dem Schuß, Die)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
4076,Two Ninas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.744186046511628
4078,Amazing Grace and Chuck,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6875
4079,Amazon Women on the Moon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.452830188679245
4080,Baby Boom,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1944444444444446
4081,Back to the Beach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3823529411764706
4082,Barfly,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.2738095238095237
4083,Best Seller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.25
4084,Beverly Hills Cop II,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0533333333333332
4085,Beverly Hills Cop,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.606261859582543
4086,"Big Easy, The",1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3.5517241379310347
4087,Big Shots,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
4088,"Big Town, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3.5
4089,Born in East L.A.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.953125
4090,"Brave Little Toaster, The",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4411764705882355
4091,Can't Buy Me Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.3513513513513513
4092,Cherry 2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.5517241379310347
4093,Cop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1666666666666665
4094,Critical Condition,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
4095,Cry Freedom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7714285714285714
4096,"Curse, The (a.k.a. The Farm)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6666666666666666
4097,Dead of Winter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.25
4098,"Dead, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4
4099,Death Before Dishonor,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5
4100,Disorderlies,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7647058823529411
4101,Dogs in Space,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2
4102,Eddie Murphy Raw,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7094017094017095
4103,Empire of the Sun,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8854166666666665
4104,Ernest Goes to Camp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0288461538461537
4105,"Evil Dead, The",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3.7058823529411766
4106,Extreme Prejudice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.888888888888889
4107,Family Viewing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
4108,Five Corners,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
4109,Flowers in the Attic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.9074074074074074
4110,"Fourth Protocol, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.5
4111,Gardens of Stone,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6875
4112,Julia and Julia (Giulia e Giulia),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.0
4113,"Glass Menagerie, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4285714285714284
4114,"Good Morning, Babylon",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333
4115,Hiding Out,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1666666666666665
4116,Hollywood Shuffle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.740740740740741
4117,Hope and Glory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.857142857142857
4118,Hot Pursuit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25
4119,Housekeeping,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7222222222222223
4120,Hunk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
4121,Innerspace,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3043478260869565
4122,Ironweed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8
4123,Ishtar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1029411764705883
4124,Jaws: The Revenge,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.8015873015873016
4125,Leonard Part 6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7222222222222223
4126,Less Than Zero,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.176470588235294
4127,"Like Father, Like Son",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3055555555555554
4128,"Lost Boys, The",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5922818791946307
4129,Made in Heaven,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1153846153846154
4130,Maid to Order,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3863636363636362
4131,Making Mr. Right,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.2857142857142856
4132,Mannequin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6041666666666665
4133,Masters of the Universe,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.3506493506493507
4134,Million Dollar Mystery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
4135,"Monster Squad, The",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.18
4136,"Month in the Country, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
4137,Morgan Stewart's Coming Home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0833333333333335
4138,My Demon Lover,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7777777777777777
4139,No Man's Land,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
4140,North Shore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
4141,Head Over Heels,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.742857142857143
4142,Left Behind: The Movie,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.485294117647059
4143,Valentine,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.1052631578947367
4144,In the Mood For Love (Fa yeung nin wa),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0504587155963305
4145,Fever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.25
4146,"Million Dollar Hotel, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.0625
4147,Nico and Dani (Krámpack),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
4148,Hannibal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.128498727735369
4149,Saving Silverman (Evil Woman),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.890625
4151,"Taste of Others, The (Le goût des autres)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4285714285714284
4152,Vatel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
4153,Down to Earth,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.808333333333333
4154,Recess: School's Out,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0625
4155,Sweet November,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.9934210526315788
4156,Company Man,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5833333333333335
4157,"Price of Milk, The",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.6666666666666665
4158,Monkeybone,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0425531914893615
4159,3000 Miles to Graceland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9833333333333334
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.380952380952381
4161,"Mexican, The",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1036036036036037
4162,See Spot Run,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5454545454545454
4163,Carman: The Champion,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3
4164,"Caveman's Valentine, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4165,"Me You Them (Eu, Tu, Eles)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
4166,Series 7: The Contenders,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
4167,15 Minutes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9210526315789473
4168,Get Over It,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.757142857142857
4169,Blow Dry (a.k.a. Never Better),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28125
4172,Simon Magus,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3.0
4173,When Brendan Met Trudy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
4174,Avalon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.590909090909091
4175,Gray's Anatomy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5416666666666665
4176,Madadayo (a.k.a. Not Yet),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25
4177,"Mirror Crack'd, The",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.9285714285714284
4178,Of Mice and Men,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.830357142857143
4179,Pixote,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.269230769230769
4180,Reform School Girls,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3
4181,Tapeheads,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642857142857143
4182,Tuff Turf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.375
4183,"Unbelievable Truth, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8461538461538463
4184,"Bishop's Wife, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.683333333333333
4185,Elvis: That's the Way It Is,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5714285714285716
4186,"Fortune Cookie, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.55
4187,Lilies of the Field,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.925531914893617
4188,Hans Christian Andersen,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5217391304347827
4189,"Greatest Story Ever Told, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3421052631578947
4190,Elmer Gantry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.172413793103448
4191,Alfie,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.75
4192,Demetrius and the Gladiators,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9166666666666665
4193,"Fantasticks, The",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
4194,I Know Where I'm Going!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.8214285714285716
4195,"Abominable Dr. Phibes, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.4615384615384617
4196,"Die, Monster, Die!",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3.0
4197,Real Life,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05
4198,Battle Beyond the Stars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7857142857142856
4199,Death Warrant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8571428571428572
4200,Double Impact,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.225806451612903
4201,"End, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
4203,Harley Davidson and the Marlboro Man,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5454545454545454
4204,Losin' It,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4285714285714284
4205,Mermaids,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0454545454545454
4206,"Mighty Quinn, The",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.642857142857143
4207,Navy Seals,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6272727272727274
4208,Unmade Beds,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.166666666666667
4209,Rated X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.875
4210,Manhunter,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3.5786516853932584
4211,Reversal of Fortune,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.955223880597015
4212,Death on the Nile,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.661290322580645
4213,Deepstar Six,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.676470588235294
4214,Revenge of the Nerds,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1049382716049383
4215,Revenge of the Nerds II: Nerds in Paradise,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2685185185185186
4216,Longtime Companion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.157894736842105
4217,4 Little Girls,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8421052631578947
4218,River's Edge,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6160714285714284
4219,Girls Just Want to Have Fun,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06
4220,"Longest Yard, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.279220779220779
4221,Necessary Roughness,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04
4222,C.H.U.D.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1363636363636362
4223,Enemy at the Gates,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.7586206896551726
4224,Exit Wounds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5113636363636362
4225,"Dish, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7386363636363638
4226,Memento,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.186599874765185
4227,"Brothers, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9375
4228,Heartbreakers,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0328947368421053
4229,Say It Isn't So,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.673076923076923
4230,Too Much Sleep,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
4231,Someone Like You,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9732142857142856
4232,Spy Kids,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.842857142857143
4233,Tomcats,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4705882352941178
4234,"Tailor of Panama, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.9276315789473686
4235,Amores Perros (Love's a Bitch),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.067213114754098
4236,Keep the River on Your Right: A Modern Cannibal Tale,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.642857142857143
4237,"Gleaners & I, The (Les glaneurs et la glaneuse)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3125
4238,Along Came a Spider,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.3378378378378377
4239,Blow,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7005208333333335
4240,Just Visiting,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.84375
4241,Pokémon 3: The Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125
4242,Beautiful Creatures,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8333333333333335
4243,Brigham City,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.9
4244,"Day I Became a Woman, The (Roozi khe zan shodam)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
4245,Shadow Magic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0
4246,Bridget Jones's Diary,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4546850998463903
4247,Joe Dirt,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.5625
4248,Josie and the Pussycats,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6027397260273974
4249,Kingdom Come,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
4250,"Body, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0
4251,Chopper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5357142857142856
4252,"Circle, The (Dayereh)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
4253,Lakeboat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665
4254,Crocodile Dundee in Los Angeles,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3653846153846154
4255,Freddy Got Fingered,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8823529411764706
4256,"Center of the World, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335
4257,"Girl, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2.0
4258,"Low Down, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
4259,"Luzhin Defence, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4166666666666665
4260,"Visit, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5
4261,Lilies,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.0
4262,Scarface,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9519927536231885
4263,Days of Wine and Roses,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7083333333333335
4265,Driven,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.161290322580645
4266,"Forsaken, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.8
4267,One Night at McCool's,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025
4268,Town & Country,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625
4269,Rat,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
4270,"Mummy Returns, The",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.957920792079208
4271,Eureka (Yurîka),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
4272,Tuvalu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5555555555555554
4273,Under the Sand,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.659090909090909
4274,Cleopatra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5833333333333335
4275,Krull,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.7658227848101267
4276,Lost in America,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
4277,"Lost World, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1458333333333335
4278,Triumph of the Will (Triumph des Willens),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.642857142857143
4279,True Believer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4375
4280,"World According to Garp, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4692307692307693
4281,Candy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
4282,Satyricon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9285714285714284
4283,Fellini's Roma (Roma),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8333333333333335
4284,Frankie and Johnny,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335
4285,Frankie and Johnny,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2363636363636363
4286,"Home of Our Own, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5833333333333335
4287,Paris When It Sizzles,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6666666666666665
4288,Pola X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.25
4289,"City of Women, The (Città delle donne, La)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7142857142857144
4290,For the Boys,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.730769230769231
4291,Nine to Five (a.k.a. 9 to 5),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2777777777777777
4292,Norma Rae,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8363636363636364
4293,Summer Rental,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9107142857142856
4294,"5,000 Fingers of Dr. T, The",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.5625
4295,Backtrack (Catchfire),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8333333333333335
4296,Love Story,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0918367346938775
4297,Pelle the Conqueror (Pelle erobreren),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8421052631578947
4298,Rififi (Du rififi chez les hommes),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.875
4299,"Knight's Tale, A",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.289090909090909
4300,Bread and Roses,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.888888888888889
4301,Calle 54,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6666666666666665
4304,Startup.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5851063829787235
4305,Angel Eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.8260869565217392
4306,Shrek,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.8298938679245285
4307,"Fast Food, Fast Women",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
4308,Moulin Rouge,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.6063492063492064
4310,Pearl Harbor,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2.9492924528301887
4311,Bloody Angels (1732 Høtten: Marerittet har et postnummer),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5
4312,Himalaya (Himalaya - l'enfance d'un chef),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.222222222222222
4313,"Man Who Cried, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8461538461538463
4314,Our Song,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.125
4316,Ice Castles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4285714285714284
